backend,image,label,selector,rho,mask_count_raw,mask_count_filtered,fallback_full,sam_latency_ms
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1201.jpg,HerbaceousVegetation,sam_all_filtered,0.982421875,3,2,0,147.9488518089056
mobile_sam,data/eurosat/2750/Forest/Forest_2727.jpg,Forest,sam_top1,1.0,1,1,0,98.41071907430887
mobile_sam,data/eurosat/2750/Forest/Forest_2727.jpg,Forest,sam_top3,1.0,1,1,0,98.41071907430887
mobile_sam,data/eurosat/2750/Forest/Forest_2727.jpg,Forest,sam_top5,1.0,1,1,0,98.41071907430887
mobile_sam,data/eurosat/2750/Forest/Forest_2727.jpg,Forest,sam_all_filtered,1.0,1,1,0,98.41071907430887
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_761.jpg,PermanentCrop,sam_top1,0.008056640625,7,6,0,125.49763452261686
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_761.jpg,PermanentCrop,sam_top3,0.106689453125,7,6,0,125.49763452261686
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_761.jpg,PermanentCrop,sam_top5,0.106689453125,7,6,0,125.49763452261686
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_761.jpg,PermanentCrop,sam_all_filtered,0.106689453125,7,6,0,125.49763452261686
mobile_sam,data/eurosat/2750/Residential/Residential_2302.jpg,Residential,sam_top1,0.041748046875,11,7,0,160.9282186254859
mobile_sam,data/eurosat/2750/Residential/Residential_2302.jpg,Residential,sam_top3,0.1181640625,11,7,0,160.9282186254859
mobile_sam,data/eurosat/2750/Residential/Residential_2302.jpg,Residential,sam_top5,0.126953125,11,7,0,160.9282186254859
mobile_sam,data/eurosat/2750/Residential/Residential_2302.jpg,Residential,sam_all_filtered,0.1416015625,11,7,0,160.9282186254859
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2456.jpg,AnnualCrop,sam_top1,0.025146484375,10,9,0,120.66172435879707
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2456.jpg,AnnualCrop,sam_top3,0.0576171875,10,9,0,120.66172435879707
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2456.jpg,AnnualCrop,sam_top5,0.130126953125,10,9,0,120.66172435879707
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2456.jpg,AnnualCrop,sam_all_filtered,0.996826171875,10,9,0,120.66172435879707
mobile_sam,data/eurosat/2750/River/River_1469.jpg,River,sam_top1,0.052978515625,7,7,0,147.43369817733765
mobile_sam,data/eurosat/2750/River/River_1469.jpg,River,sam_top3,0.370361328125,7,7,0,147.43369817733765
mobile_sam,data/eurosat/2750/River/River_1469.jpg,River,sam_top5,0.970458984375,7,7,0,147.43369817733765
mobile_sam,data/eurosat/2750/River/River_1469.jpg,River,sam_all_filtered,0.971435546875,7,7,0,147.43369817733765
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1787.jpg,AnnualCrop,sam_top1,0.060546875,7,7,0,148.44936225563288
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1787.jpg,AnnualCrop,sam_top3,0.300048828125,7,7,0,148.44936225563288
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1787.jpg,AnnualCrop,sam_top5,0.376953125,7,7,0,148.44936225563288
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1787.jpg,AnnualCrop,sam_all_filtered,0.944580078125,7,7,0,148.44936225563288
mobile_sam,data/eurosat/2750/Forest/Forest_2246.jpg,Forest,sam_top1,1.0,1,1,0,121.41833081841469
mobile_sam,data/eurosat/2750/Forest/Forest_2246.jpg,Forest,sam_top3,1.0,1,1,0,121.41833081841469
mobile_sam,data/eurosat/2750/Forest/Forest_2246.jpg,Forest,sam_top5,1.0,1,1,0,121.41833081841469
mobile_sam,data/eurosat/2750/Forest/Forest_2246.jpg,Forest,sam_all_filtered,1.0,1,1,0,121.41833081841469
mobile_sam,data/eurosat/2750/Residential/Residential_468.jpg,Residential,sam_top1,0.023681640625,3,1,0,110.75563542544842
mobile_sam,data/eurosat/2750/Residential/Residential_468.jpg,Residential,sam_top3,0.023681640625,3,1,0,110.75563542544842
mobile_sam,data/eurosat/2750/Residential/Residential_468.jpg,Residential,sam_top5,0.023681640625,3,1,0,110.75563542544842
mobile_sam,data/eurosat/2750/Residential/Residential_468.jpg,Residential,sam_all_filtered,0.023681640625,3,1,0,110.75563542544842
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2624.jpg,AnnualCrop,sam_top1,0.08544921875,6,5,0,147.0103720203042
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2624.jpg,AnnualCrop,sam_top3,0.187255859375,6,5,0,147.0103720203042
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2624.jpg,AnnualCrop,sam_top5,0.403076171875,6,5,0,147.0103720203042
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2624.jpg,AnnualCrop,sam_all_filtered,0.403076171875,6,5,0,147.0103720203042
mobile_sam,data/eurosat/2750/Forest/Forest_1025.jpg,Forest,sam_top1,0.104248046875,3,2,0,142.56982319056988
mobile_sam,data/eurosat/2750/Forest/Forest_1025.jpg,Forest,sam_top3,0.1337890625,3,2,0,142.56982319056988
mobile_sam,data/eurosat/2750/Forest/Forest_1025.jpg,Forest,sam_top5,0.1337890625,3,2,0,142.56982319056988
mobile_sam,data/eurosat/2750/Forest/Forest_1025.jpg,Forest,sam_all_filtered,0.1337890625,3,2,0,142.56982319056988
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2818.jpg,SeaLake,sam_top1,1.0,1,1,0,204.36793193221092
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2818.jpg,SeaLake,sam_top3,1.0,1,1,0,204.36793193221092
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2818.jpg,SeaLake,sam_top5,1.0,1,1,0,204.36793193221092
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2818.jpg,SeaLake,sam_all_filtered,1.0,1,1,0,204.36793193221092
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1928.jpg,AnnualCrop,sam_top1,0.138427734375,3,3,0,140.9078948199749
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1928.jpg,AnnualCrop,sam_top3,0.950927734375,3,3,0,140.9078948199749
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1928.jpg,AnnualCrop,sam_top5,0.950927734375,3,3,0,140.9078948199749
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1928.jpg,AnnualCrop,sam_all_filtered,0.950927734375,3,3,0,140.9078948199749
mobile_sam,data/eurosat/2750/Highway/Highway_2126.jpg,Highway,sam_top1,0.08837890625,13,12,0,2645.134593360126
mobile_sam,data/eurosat/2750/Highway/Highway_2126.jpg,Highway,sam_top3,0.149169921875,13,12,0,2645.134593360126
mobile_sam,data/eurosat/2750/Highway/Highway_2126.jpg,Highway,sam_top5,0.33544921875,13,12,0,2645.134593360126
mobile_sam,data/eurosat/2750/Highway/Highway_2126.jpg,Highway,sam_all_filtered,0.784912109375,13,12,0,2645.134593360126
mobile_sam,data/eurosat/2750/Industrial/Industrial_2325.jpg,Industrial,sam_top1,0.0078125,12,11,0,133.02218168973923
mobile_sam,data/eurosat/2750/Industrial/Industrial_2325.jpg,Industrial,sam_top3,0.049560546875,12,11,0,133.02218168973923
mobile_sam,data/eurosat/2750/Industrial/Industrial_2325.jpg,Industrial,sam_top5,0.0859375,12,11,0,133.02218168973923
mobile_sam,data/eurosat/2750/Industrial/Industrial_2325.jpg,Industrial,sam_all_filtered,0.218017578125,12,11,0,133.02218168973923
mobile_sam,data/eurosat/2750/Residential/Residential_2229.jpg,Residential,sam_top1,0.044921875,12,5,0,159.75572261959314
mobile_sam,data/eurosat/2750/Residential/Residential_2229.jpg,Residential,sam_top3,0.0615234375,12,5,0,159.75572261959314
mobile_sam,data/eurosat/2750/Residential/Residential_2229.jpg,Residential,sam_top5,0.103515625,12,5,0,159.75572261959314
mobile_sam,data/eurosat/2750/Residential/Residential_2229.jpg,Residential,sam_all_filtered,0.103515625,12,5,0,159.75572261959314
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2750.jpg,HerbaceousVegetation,sam_top1,0.0107421875,5,3,0,117.9216643795371
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2750.jpg,HerbaceousVegetation,sam_top3,0.06884765625,5,3,0,117.9216643795371
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2750.jpg,HerbaceousVegetation,sam_top5,0.06884765625,5,3,0,117.9216643795371
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2750.jpg,HerbaceousVegetation,sam_all_filtered,0.06884765625,5,3,0,117.9216643795371
mobile_sam,data/eurosat/2750/Pasture/Pasture_169.jpg,Pasture,sam_top1,0.215087890625,5,3,0,117.07640811800957
mobile_sam,data/eurosat/2750/Pasture/Pasture_169.jpg,Pasture,sam_top3,0.2734375,5,3,0,117.07640811800957
mobile_sam,data/eurosat/2750/Pasture/Pasture_169.jpg,Pasture,sam_top5,0.2734375,5,3,0,117.07640811800957
mobile_sam,data/eurosat/2750/Pasture/Pasture_169.jpg,Pasture,sam_all_filtered,0.2734375,5,3,0,117.07640811800957
mobile_sam,data/eurosat/2750/Pasture/Pasture_1508.jpg,Pasture,sam_top1,0.069091796875,5,3,0,149.07685574144125
mobile_sam,data/eurosat/2750/Pasture/Pasture_1508.jpg,Pasture,sam_top3,0.1279296875,5,3,0,149.07685574144125
mobile_sam,data/eurosat/2750/Pasture/Pasture_1508.jpg,Pasture,sam_top5,0.1279296875,5,3,0,149.07685574144125
mobile_sam,data/eurosat/2750/Pasture/Pasture_1508.jpg,Pasture,sam_all_filtered,0.1279296875,5,3,0,149.07685574144125
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1486.jpg,PermanentCrop,sam_top1,0.041015625,14,13,0,117.46937595307827
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1486.jpg,PermanentCrop,sam_top3,0.118408203125,14,13,0,117.46937595307827
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1486.jpg,PermanentCrop,sam_top5,0.1904296875,14,13,0,117.46937595307827
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1486.jpg,PermanentCrop,sam_all_filtered,0.455810546875,14,13,0,117.46937595307827
mobile_sam,data/eurosat/2750/Pasture/Pasture_1618.jpg,Pasture,sam_top1,0.040771484375,2,1,0,98.83478656411171
mobile_sam,data/eurosat/2750/Pasture/Pasture_1618.jpg,Pasture,sam_top3,0.040771484375,2,1,0,98.83478656411171
mobile_sam,data/eurosat/2750/Pasture/Pasture_1618.jpg,Pasture,sam_top5,0.040771484375,2,1,0,98.83478656411171
mobile_sam,data/eurosat/2750/Pasture/Pasture_1618.jpg,Pasture,sam_all_filtered,0.040771484375,2,1,0,98.83478656411171
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_407.jpg,HerbaceousVegetation,sam_top1,0.004150390625,3,2,0,129.26167901605368
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_407.jpg,HerbaceousVegetation,sam_top3,0.177978515625,3,2,0,129.26167901605368
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_407.jpg,HerbaceousVegetation,sam_top5,0.177978515625,3,2,0,129.26167901605368
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_407.jpg,HerbaceousVegetation,sam_all_filtered,0.177978515625,3,2,0,129.26167901605368
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1439.jpg,PermanentCrop,sam_top1,0.004638671875,5,4,0,122.01994191855192
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1439.jpg,PermanentCrop,sam_top3,0.017822265625,5,4,0,122.01994191855192
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1439.jpg,PermanentCrop,sam_top5,0.025634765625,5,4,0,122.01994191855192
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1439.jpg,PermanentCrop,sam_all_filtered,0.025634765625,5,4,0,122.01994191855192
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1024.jpg,AnnualCrop,sam_top1,0.015625,10,8,0,1133.928312920034
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1024.jpg,AnnualCrop,sam_top3,0.224609375,10,8,0,1133.928312920034
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1024.jpg,AnnualCrop,sam_top5,0.24072265625,10,8,0,1133.928312920034
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1024.jpg,AnnualCrop,sam_all_filtered,0.244873046875,10,8,0,1133.928312920034
mobile_sam,data/eurosat/2750/Industrial/Industrial_1126.jpg,Industrial,sam_top1,0.024169921875,10,8,0,141.10395591706038
mobile_sam,data/eurosat/2750/Industrial/Industrial_1126.jpg,Industrial,sam_top3,0.099365234375,10,8,0,141.10395591706038
mobile_sam,data/eurosat/2750/Industrial/Industrial_1126.jpg,Industrial,sam_top5,0.399658203125,10,8,0,141.10395591706038
mobile_sam,data/eurosat/2750/Industrial/Industrial_1126.jpg,Industrial,sam_all_filtered,0.952392578125,10,8,0,141.10395591706038
mobile_sam,data/eurosat/2750/River/River_913.jpg,River,sam_top1,0.245361328125,6,5,0,161.25674080103636
mobile_sam,data/eurosat/2750/River/River_913.jpg,River,sam_top3,0.63671875,6,5,0,161.25674080103636
mobile_sam,data/eurosat/2750/River/River_913.jpg,River,sam_top5,0.940673828125,6,5,0,161.25674080103636
mobile_sam,data/eurosat/2750/River/River_913.jpg,River,sam_all_filtered,0.940673828125,6,5,0,161.25674080103636
mobile_sam,data/eurosat/2750/River/River_2140.jpg,River,sam_top1,0.23681640625,5,4,0,1453.9275104179978
mobile_sam,data/eurosat/2750/River/River_2140.jpg,River,sam_top3,0.28515625,5,4,0,1453.9275104179978
mobile_sam,data/eurosat/2750/River/River_2140.jpg,River,sam_top5,0.35302734375,5,4,0,1453.9275104179978
mobile_sam,data/eurosat/2750/River/River_2140.jpg,River,sam_all_filtered,0.35302734375,5,4,0,1453.9275104179978
mobile_sam,data/eurosat/2750/Residential/Residential_1793.jpg,Residential,sam_top1,0.00537109375,9,5,0,116.49080459028482
mobile_sam,data/eurosat/2750/Residential/Residential_1793.jpg,Residential,sam_top3,0.01513671875,9,5,0,116.49080459028482
mobile_sam,data/eurosat/2750/Residential/Residential_1793.jpg,Residential,sam_top5,0.055908203125,9,5,0,116.49080459028482
mobile_sam,data/eurosat/2750/Residential/Residential_1793.jpg,Residential,sam_all_filtered,0.055908203125,9,5,0,116.49080459028482
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2262.jpg,SeaLake,sam_top1,1.0,1,1,0,104.92879059165716
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2262.jpg,SeaLake,sam_top3,1.0,1,1,0,104.92879059165716
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2262.jpg,SeaLake,sam_top5,1.0,1,1,0,104.92879059165716
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2262.jpg,SeaLake,sam_all_filtered,1.0,1,1,0,104.92879059165716
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_350.jpg,SeaLake,sam_top1,1.0,1,1,0,104.10270281136036
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_350.jpg,SeaLake,sam_top3,1.0,1,1,0,104.10270281136036
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_350.jpg,SeaLake,sam_top5,1.0,1,1,0,104.10270281136036
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_350.jpg,SeaLake,sam_all_filtered,1.0,1,1,0,104.10270281136036
mobile_sam,data/eurosat/2750/River/River_2010.jpg,River,sam_top1,0.005615234375,14,13,0,150.4567377269268
mobile_sam,data/eurosat/2750/River/River_2010.jpg,River,sam_top3,0.218505859375,14,13,0,150.4567377269268
mobile_sam,data/eurosat/2750/River/River_2010.jpg,River,sam_top5,0.236083984375,14,13,0,150.4567377269268
mobile_sam,data/eurosat/2750/River/River_2010.jpg,River,sam_all_filtered,0.919677734375,14,13,0,150.4567377269268
mobile_sam,data/eurosat/2750/Highway/Highway_812.jpg,Highway,sam_top1,0.027587890625,8,7,0,122.92666733264923
mobile_sam,data/eurosat/2750/Highway/Highway_812.jpg,Highway,sam_top3,0.05859375,8,7,0,122.92666733264923
mobile_sam,data/eurosat/2750/Highway/Highway_812.jpg,Highway,sam_top5,0.069091796875,8,7,0,122.92666733264923
mobile_sam,data/eurosat/2750/Highway/Highway_812.jpg,Highway,sam_all_filtered,0.2080078125,8,7,0,122.92666733264923
mobile_sam,data/eurosat/2750/Pasture/Pasture_875.jpg,Pasture,sam_top1,0.073486328125,2,1,0,105.12119345366955
mobile_sam,data/eurosat/2750/Pasture/Pasture_875.jpg,Pasture,sam_top3,0.073486328125,2,1,0,105.12119345366955
mobile_sam,data/eurosat/2750/Pasture/Pasture_875.jpg,Pasture,sam_top5,0.073486328125,2,1,0,105.12119345366955
mobile_sam,data/eurosat/2750/Pasture/Pasture_875.jpg,Pasture,sam_all_filtered,0.073486328125,2,1,0,105.12119345366955
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1372.jpg,AnnualCrop,sam_top1,0.058837890625,7,7,0,146.72038704156876
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1372.jpg,AnnualCrop,sam_top3,0.28857421875,7,7,0,146.72038704156876
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1372.jpg,AnnualCrop,sam_top5,0.497314453125,7,7,0,146.72038704156876
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1372.jpg,AnnualCrop,sam_all_filtered,0.64599609375,7,7,0,146.72038704156876
mobile_sam,data/eurosat/2750/Pasture/Pasture_760.jpg,Pasture,sam_top1,0.043701171875,4,3,0,113.02885878831148
mobile_sam,data/eurosat/2750/Pasture/Pasture_760.jpg,Pasture,sam_top3,0.089599609375,4,3,0,113.02885878831148
mobile_sam,data/eurosat/2750/Pasture/Pasture_760.jpg,Pasture,sam_top5,0.089599609375,4,3,0,113.02885878831148
mobile_sam,data/eurosat/2750/Pasture/Pasture_760.jpg,Pasture,sam_all_filtered,0.089599609375,4,3,0,113.02885878831148
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1291.jpg,AnnualCrop,sam_top1,0.05517578125,5,5,0,1346.3689172640443
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1291.jpg,AnnualCrop,sam_top3,0.68310546875,5,5,0,1346.3689172640443
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1291.jpg,AnnualCrop,sam_top5,0.95703125,5,5,0,1346.3689172640443
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1291.jpg,AnnualCrop,sam_all_filtered,0.95703125,5,5,0,1346.3689172640443
mobile_sam,data/eurosat/2750/Pasture/Pasture_1772.jpg,Pasture,sam_top1,0.060546875,3,2,0,101.26604326069355
mobile_sam,data/eurosat/2750/Pasture/Pasture_1772.jpg,Pasture,sam_top3,0.137939453125,3,2,0,101.26604326069355
mobile_sam,data/eurosat/2750/Pasture/Pasture_1772.jpg,Pasture,sam_top5,0.137939453125,3,2,0,101.26604326069355
mobile_sam,data/eurosat/2750/Pasture/Pasture_1772.jpg,Pasture,sam_all_filtered,0.137939453125,3,2,0,101.26604326069355
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2246.jpg,SeaLake,sam_top1,0.226806640625,2,1,0,122.64252547174692
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2246.jpg,SeaLake,sam_top3,0.226806640625,2,1,0,122.64252547174692
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2246.jpg,SeaLake,sam_top5,0.226806640625,2,1,0,122.64252547174692
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2246.jpg,SeaLake,sam_all_filtered,0.226806640625,2,1,0,122.64252547174692
mobile_sam,data/eurosat/2750/River/River_2080.jpg,River,sam_top1,0.06494140625,9,6,0,152.91401650756598
mobile_sam,data/eurosat/2750/River/River_2080.jpg,River,sam_top3,0.342041015625,9,6,0,152.91401650756598
mobile_sam,data/eurosat/2750/River/River_2080.jpg,River,sam_top5,0.97021484375,9,6,0,152.91401650756598
mobile_sam,data/eurosat/2750/River/River_2080.jpg,River,sam_all_filtered,0.97021484375,9,6,0,152.91401650756598
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_143.jpg,AnnualCrop,sam_top1,0.08056640625,9,8,0,139.05969634652138
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_143.jpg,AnnualCrop,sam_top3,0.250732421875,9,8,0,139.05969634652138
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_143.jpg,AnnualCrop,sam_top5,0.44384765625,9,8,0,139.05969634652138
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_143.jpg,AnnualCrop,sam_all_filtered,0.463134765625,9,8,0,139.05969634652138
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1089.jpg,AnnualCrop,sam_top1,0.024658203125,7,6,0,157.17993397265673
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1089.jpg,AnnualCrop,sam_top3,0.38671875,7,6,0,157.17993397265673
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1089.jpg,AnnualCrop,sam_top5,0.559814453125,7,6,0,157.17993397265673
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1089.jpg,AnnualCrop,sam_all_filtered,0.559814453125,7,6,0,157.17993397265673
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1747.jpg,AnnualCrop,sam_top1,0.093505859375,7,7,0,116.87951721251011
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1747.jpg,AnnualCrop,sam_top3,0.159423828125,7,7,0,116.87951721251011
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1747.jpg,AnnualCrop,sam_top5,0.654296875,7,7,0,116.87951721251011
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1747.jpg,AnnualCrop,sam_all_filtered,0.9794921875,7,7,0,116.87951721251011
mobile_sam,data/eurosat/2750/Pasture/Pasture_1714.jpg,Pasture,sam_top1,0.011474609375,12,10,0,148.5040970146656
mobile_sam,data/eurosat/2750/Pasture/Pasture_1714.jpg,Pasture,sam_top3,0.042724609375,12,10,0,148.5040970146656
mobile_sam,data/eurosat/2750/Pasture/Pasture_1714.jpg,Pasture,sam_top5,0.17138671875,12,10,0,148.5040970146656
mobile_sam,data/eurosat/2750/Pasture/Pasture_1714.jpg,Pasture,sam_all_filtered,0.45556640625,12,10,0,148.5040970146656
mobile_sam,data/eurosat/2750/Highway/Highway_379.jpg,Highway,sam_top1,0.069091796875,11,9,0,167.81376115977764
mobile_sam,data/eurosat/2750/Highway/Highway_379.jpg,Highway,sam_top3,0.0849609375,11,9,0,167.81376115977764
mobile_sam,data/eurosat/2750/Highway/Highway_379.jpg,Highway,sam_top5,0.6083984375,11,9,0,167.81376115977764
mobile_sam,data/eurosat/2750/Highway/Highway_379.jpg,Highway,sam_all_filtered,0.940673828125,11,9,0,167.81376115977764
mobile_sam,data/eurosat/2750/Residential/Residential_1405.jpg,Residential,sam_top1,0.00830078125,5,2,0,121.68475147336721
mobile_sam,data/eurosat/2750/Residential/Residential_1405.jpg,Residential,sam_top3,0.015380859375,5,2,0,121.68475147336721
mobile_sam,data/eurosat/2750/Residential/Residential_1405.jpg,Residential,sam_top5,0.015380859375,5,2,0,121.68475147336721
mobile_sam,data/eurosat/2750/Residential/Residential_1405.jpg,Residential,sam_all_filtered,0.015380859375,5,2,0,121.68475147336721
mobile_sam,data/eurosat/2750/Forest/Forest_2252.jpg,Forest,sam_top1,1.0,3,1,0,108.0084452405572
mobile_sam,data/eurosat/2750/Forest/Forest_2252.jpg,Forest,sam_top3,1.0,3,1,0,108.0084452405572
mobile_sam,data/eurosat/2750/Forest/Forest_2252.jpg,Forest,sam_top5,1.0,3,1,0,108.0084452405572
mobile_sam,data/eurosat/2750/Forest/Forest_2252.jpg,Forest,sam_all_filtered,1.0,3,1,0,108.0084452405572
mobile_sam,data/eurosat/2750/Highway/Highway_1275.jpg,Highway,sam_top1,0.102783203125,11,11,0,115.44998176395893
mobile_sam,data/eurosat/2750/Highway/Highway_1275.jpg,Highway,sam_top3,0.13671875,11,11,0,115.44998176395893
mobile_sam,data/eurosat/2750/Highway/Highway_1275.jpg,Highway,sam_top5,0.2998046875,11,11,0,115.44998176395893
mobile_sam,data/eurosat/2750/Highway/Highway_1275.jpg,Highway,sam_all_filtered,0.62939453125,11,11,0,115.44998176395893
mobile_sam,data/eurosat/2750/Pasture/Pasture_1867.jpg,Pasture,sam_top1,0.015625,9,9,0,931.6170485690236
mobile_sam,data/eurosat/2750/Pasture/Pasture_1867.jpg,Pasture,sam_top3,0.074951171875,9,9,0,931.6170485690236
mobile_sam,data/eurosat/2750/Pasture/Pasture_1867.jpg,Pasture,sam_top5,0.2548828125,9,9,0,931.6170485690236
mobile_sam,data/eurosat/2750/Pasture/Pasture_1867.jpg,Pasture,sam_all_filtered,0.924072265625,9,9,0,931.6170485690236
mobile_sam,data/eurosat/2750/River/River_250.jpg,River,sam_top1,0.154296875,8,7,0,148.1312057003379
mobile_sam,data/eurosat/2750/River/River_250.jpg,River,sam_top3,0.189453125,8,7,0,148.1312057003379
mobile_sam,data/eurosat/2750/River/River_250.jpg,River,sam_top5,0.23095703125,8,7,0,148.1312057003379
mobile_sam,data/eurosat/2750/River/River_250.jpg,River,sam_all_filtered,0.8740234375,8,7,0,148.1312057003379
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_685.jpg,HerbaceousVegetation,sam_top1,0.03466796875,4,3,0,128.97211406379938
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_685.jpg,HerbaceousVegetation,sam_top3,0.24462890625,4,3,0,128.97211406379938
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_685.jpg,HerbaceousVegetation,sam_top5,0.24462890625,4,3,0,128.97211406379938
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_685.jpg,HerbaceousVegetation,sam_all_filtered,0.24462890625,4,3,0,128.97211406379938
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1874.jpg,SeaLake,sam_top1,1.0,1,1,0,114.24821056425571
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1874.jpg,SeaLake,sam_top3,1.0,1,1,0,114.24821056425571
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1874.jpg,SeaLake,sam_top5,1.0,1,1,0,114.24821056425571
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1874.jpg,SeaLake,sam_all_filtered,1.0,1,1,0,114.24821056425571
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_760.jpg,AnnualCrop,sam_top1,0.05078125,7,6,0,132.51646608114243
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_760.jpg,AnnualCrop,sam_top3,0.0908203125,7,6,0,132.51646608114243
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_760.jpg,AnnualCrop,sam_top5,0.142822265625,7,6,0,132.51646608114243
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_760.jpg,AnnualCrop,sam_all_filtered,0.252685546875,7,6,0,132.51646608114243
